Time,sensor_mo.mean
07/10/2024 09:00,1
07/10/2024 09:05,1
07/10/2024 09:10,1
07/10/2024 09:15,0
07/10/2024 09:20,1
07/10/2024 09:25,1
07/10/2024 09:30,1
07/10/2024 09:35,1
07/10/2024 09:40,1
07/10/2024 09:45,1
07/10/2024 09:50,1
07/10/2024 09:55,1
07/10/2024 10:00,1
07/10/2024 10:05,1
07/10/2024 10:10,1
07/10/2024 10:15,1
07/10/2024 10:20,1
07/10/2024 10:25,1
07/10/2024 10:30,1
07/10/2024 10:35,1
07/10/2024 10:40,1
07/10/2024 10:45,1
07/10/2024 10:50,0
07/10/2024 10:55,0
07/10/2024 11:00,0
