Time,sensor_mo.mean,Date,StudentID,TimePeriod
14/10/2024 15:15,1,14-10-2024,S5,3
14/10/2024 15:20,1,14-10-2024,S5,3
14/10/2024 15:25,1,14-10-2024,S5,3
14/10/2024 15:30,1,14-10-2024,S5,3
14/10/2024 15:35,0,14-10-2024,S5,3
14/10/2024 15:40,1,14-10-2024,S5,3
14/10/2024 15:45,1,14-10-2024,S5,3
14/10/2024 15:50,1,14-10-2024,S5,3
14/10/2024 15:55,1,14-10-2024,S5,3
14/10/2024 16:00,1,14-10-2024,S5,3
14/10/2024 14:00,1,14-10-2024,S6,3
14/10/2024 14:05,1,14-10-2024,S6,3
14/10/2024 14:10,1,14-10-2024,S6,3
14/10/2024 14:15,1,14-10-2024,S6,3
14/10/2024 14:20,0,14-10-2024,S6,3
14/10/2024 14:25,1,14-10-2024,S6,3
14/10/2024 14:30,1,14-10-2024,S6,3
14/10/2024 14:35,1,14-10-2024,S6,3
14/10/2024 14:40,0,14-10-2024,S6,3
14/10/2024 14:45,1,14-10-2024,S6,3
14/10/2024 14:50,1,14-10-2024,S6,3
14/10/2024 14:55,1,14-10-2024,S6,3
14/10/2024 15:00,0,14-10-2024,S6,3
14/10/2024 15:05,0,14-10-2024,S6,3
14/10/2024 15:10,1,14-10-2024,S6,3
14/10/2024 15:15,1,14-10-2024,S6,3
14/10/2024 15:20,1,14-10-2024,S6,3
14/10/2024 15:25,1,14-10-2024,S6,3
14/10/2024 15:30,1,14-10-2024,S6,3
14/10/2024 15:35,1,14-10-2024,S6,3
14/10/2024 15:40,0,14-10-2024,S6,3
14/10/2024 15:45,0,14-10-2024,S6,3
14/10/2024 15:50,1,14-10-2024,S6,3
14/10/2024 15:55,1,14-10-2024,S6,3
14/10/2024 16:00,1,14-10-2024,S6,3
18/11/2024 14:00,0,18-11-2024,S1,3
18/11/2024 14:05,0,18-11-2024,S1,3
18/11/2024 14:10,0,18-11-2024,S1,3
18/11/2024 14:15,0,18-11-2024,S1,3
18/11/2024 14:20,0,18-11-2024,S1,3
18/11/2024 14:25,1,18-11-2024,S1,3
18/11/2024 14:30,1,18-11-2024,S1,3
18/11/2024 14:35,1,18-11-2024,S1,3
18/11/2024 14:40,1,18-11-2024,S1,3
18/11/2024 14:45,1,18-11-2024,S1,3
18/11/2024 14:50,0,18-11-2024,S1,3
18/11/2024 14:55,1,18-11-2024,S1,3
18/11/2024 15:00,0,18-11-2024,S1,3
18/11/2024 15:05,0,18-11-2024,S1,3
18/11/2024 15:10,1,18-11-2024,S1,3
18/11/2024 15:15,1,18-11-2024,S1,3
18/11/2024 15:20,0,18-11-2024,S1,3
18/11/2024 15:25,1,18-11-2024,S1,3
18/11/2024 15:30,0,18-11-2024,S1,3
18/11/2024 15:35,0,18-11-2024,S1,3
18/11/2024 15:40,1,18-11-2024,S1,3
18/11/2024 15:45,1,18-11-2024,S1,3
18/11/2024 15:50,1,18-11-2024,S1,3
18/11/2024 15:55,1,18-11-2024,S1,3
18/11/2024 16:00,1,18-11-2024,S1,3
18/11/2024 14:00,1,18-11-2024,S2,3
18/11/2024 14:05,1,18-11-2024,S2,3
18/11/2024 14:10,1,18-11-2024,S2,3
18/11/2024 14:15,1,18-11-2024,S2,3
18/11/2024 14:20,0,18-11-2024,S2,3
18/11/2024 14:25,1,18-11-2024,S2,3
18/11/2024 14:30,1,18-11-2024,S2,3
18/11/2024 14:35,1,18-11-2024,S2,3
18/11/2024 14:40,1,18-11-2024,S2,3
18/11/2024 14:45,0,18-11-2024,S2,3
18/11/2024 14:50,1,18-11-2024,S2,3
18/11/2024 14:55,1,18-11-2024,S2,3
18/11/2024 15:00,0,18-11-2024,S2,3
18/11/2024 15:05,0,18-11-2024,S2,3
18/11/2024 15:10,0,18-11-2024,S2,3
18/11/2024 15:15,1,18-11-2024,S2,3
18/11/2024 15:20,1,18-11-2024,S2,3
18/11/2024 15:25,1,18-11-2024,S2,3
18/11/2024 15:30,1,18-11-2024,S2,3
18/11/2024 15:35,1,18-11-2024,S2,3
18/11/2024 15:40,1,18-11-2024,S2,3
18/11/2024 15:45,0,18-11-2024,S2,3
18/11/2024 15:50,1,18-11-2024,S2,3
18/11/2024 15:55,1,18-11-2024,S2,3
18/11/2024 16:00,1,18-11-2024,S2,3
18/11/2024 14:00,0,18-11-2024,S3,3
18/11/2024 14:05,0,18-11-2024,S3,3
18/11/2024 14:10,0,18-11-2024,S3,3
18/11/2024 14:15,0,18-11-2024,S3,3
18/11/2024 14:20,0,18-11-2024,S3,3
18/11/2024 14:25,0,18-11-2024,S3,3
18/11/2024 14:30,0,18-11-2024,S3,3
18/11/2024 14:35,0,18-11-2024,S3,3
18/11/2024 14:40,0,18-11-2024,S3,3
18/11/2024 14:45,0,18-11-2024,S3,3
18/11/2024 14:50,0,18-11-2024,S3,3
18/11/2024 14:55,1,18-11-2024,S3,3
18/11/2024 15:00,1,18-11-2024,S3,3
18/11/2024 15:05,1,18-11-2024,S3,3
18/11/2024 15:10,1,18-11-2024,S3,3
18/11/2024 15:15,0,18-11-2024,S3,3
18/11/2024 15:20,1,18-11-2024,S3,3
18/11/2024 15:25,1,18-11-2024,S3,3
18/11/2024 15:30,1,18-11-2024,S3,3
18/11/2024 15:35,1,18-11-2024,S3,3
18/11/2024 15:40,1,18-11-2024,S3,3
18/11/2024 15:45,1,18-11-2024,S3,3
18/11/2024 15:50,1,18-11-2024,S3,3
18/11/2024 15:55,1,18-11-2024,S3,3
18/11/2024 16:00,1,18-11-2024,S3,3
18/11/2024 14:00,1,18-11-2024,S4,3
18/11/2024 14:05,1,18-11-2024,S4,3
18/11/2024 14:10,1,18-11-2024,S4,3
18/11/2024 14:15,1,18-11-2024,S4,3
18/11/2024 14:20,1,18-11-2024,S4,3
18/11/2024 14:25,1,18-11-2024,S4,3
18/11/2024 14:30,1,18-11-2024,S4,3
18/11/2024 14:35,1,18-11-2024,S4,3
18/11/2024 14:40,1,18-11-2024,S4,3
18/11/2024 14:45,1,18-11-2024,S4,3
18/11/2024 14:50,0,18-11-2024,S4,3
18/11/2024 14:55,1,18-11-2024,S4,3
18/11/2024 15:00,1,18-11-2024,S4,3
18/11/2024 15:05,1,18-11-2024,S4,3
18/11/2024 15:10,0,18-11-2024,S4,3
18/11/2024 15:15,1,18-11-2024,S4,3
18/11/2024 15:20,1,18-11-2024,S4,3
18/11/2024 15:25,1,18-11-2024,S4,3
18/11/2024 15:30,1,18-11-2024,S4,3
18/11/2024 15:35,1,18-11-2024,S4,3
18/11/2024 15:40,0,18-11-2024,S4,3
18/11/2024 15:45,0,18-11-2024,S4,3
18/11/2024 15:50,1,18-11-2024,S4,3
18/11/2024 15:55,1,18-11-2024,S4,3
18/11/2024 16:00,1,18-11-2024,S4,3
18/11/2024 14:00,1,18-11-2024,S5,3
18/11/2024 14:05,0,18-11-2024,S5,3
18/11/2024 14:10,1,18-11-2024,S5,3
18/11/2024 14:15,1,18-11-2024,S5,3
18/11/2024 14:20,0,18-11-2024,S5,3
18/11/2024 14:25,1,18-11-2024,S5,3
18/11/2024 14:30,1,18-11-2024,S5,3
18/11/2024 14:35,1,18-11-2024,S5,3
18/11/2024 14:40,1,18-11-2024,S5,3
18/11/2024 14:45,0,18-11-2024,S5,3
18/11/2024 14:50,1,18-11-2024,S5,3
18/11/2024 14:55,1,18-11-2024,S5,3
18/11/2024 15:00,1,18-11-2024,S5,3
18/11/2024 15:05,1,18-11-2024,S5,3
18/11/2024 15:10,1,18-11-2024,S5,3
18/11/2024 15:15,0,18-11-2024,S5,3
18/11/2024 15:20,1,18-11-2024,S5,3
18/11/2024 15:25,1,18-11-2024,S5,3
18/11/2024 15:30,1,18-11-2024,S5,3
18/11/2024 15:35,1,18-11-2024,S5,3
18/11/2024 15:40,1,18-11-2024,S5,3
18/11/2024 15:45,0,18-11-2024,S5,3
18/11/2024 15:50,1,18-11-2024,S5,3
18/11/2024 15:55,1,18-11-2024,S5,3
18/11/2024 16:00,1,18-11-2024,S5,3
18/11/2024 14:00,1,18-11-2024,S6,3
18/11/2024 14:05,1,18-11-2024,S6,3
18/11/2024 14:10,1,18-11-2024,S6,3
18/11/2024 14:15,0,18-11-2024,S6,3
18/11/2024 14:20,1,18-11-2024,S6,3
18/11/2024 14:25,1,18-11-2024,S6,3
18/11/2024 14:30,1,18-11-2024,S6,3
18/11/2024 14:35,1,18-11-2024,S6,3
18/11/2024 14:40,0,18-11-2024,S6,3
18/11/2024 14:45,0,18-11-2024,S6,3
18/11/2024 14:50,1,18-11-2024,S6,3
18/11/2024 14:55,1,18-11-2024,S6,3
18/11/2024 15:00,1,18-11-2024,S6,3
18/11/2024 15:05,1,18-11-2024,S6,3
18/11/2024 15:10,0,18-11-2024,S6,3
18/11/2024 15:15,1,18-11-2024,S6,3
18/11/2024 15:20,1,18-11-2024,S6,3
18/11/2024 15:25,1,18-11-2024,S6,3
18/11/2024 15:30,1,18-11-2024,S6,3
18/11/2024 15:35,0,18-11-2024,S6,3
18/11/2024 15:40,1,18-11-2024,S6,3
18/11/2024 15:45,1,18-11-2024,S6,3
18/11/2024 15:50,0,18-11-2024,S6,3
18/11/2024 15:55,1,18-11-2024,S6,3
18/11/2024 16:00,1,18-11-2024,S6,3
21/10/2024 14:00,1,21-10-2024,S1,3
21/10/2024 14:05,1,21-10-2024,S1,3
21/10/2024 14:10,1,21-10-2024,S1,3
21/10/2024 14:15,1,21-10-2024,S1,3
21/10/2024 14:20,1,21-10-2024,S1,3
21/10/2024 14:25,0,21-10-2024,S1,3
21/10/2024 14:30,0,21-10-2024,S1,3
21/10/2024 14:35,1,21-10-2024,S1,3
21/10/2024 14:40,1,21-10-2024,S1,3
21/10/2024 14:45,1,21-10-2024,S1,3
21/10/2024 14:50,1,21-10-2024,S1,3
21/10/2024 14:55,0,21-10-2024,S1,3
21/10/2024 15:00,0,21-10-2024,S1,3
21/10/2024 15:05,1,21-10-2024,S1,3
21/10/2024 15:10,1,21-10-2024,S1,3
21/10/2024 15:15,0,21-10-2024,S1,3
21/10/2024 15:20,1,21-10-2024,S1,3
21/10/2024 15:25,1,21-10-2024,S1,3
21/10/2024 15:30,0,21-10-2024,S1,3
21/10/2024 15:35,0,21-10-2024,S1,3
21/10/2024 15:40,1,21-10-2024,S1,3
21/10/2024 15:45,1,21-10-2024,S1,3
21/10/2024 15:50,1,21-10-2024,S1,3
21/10/2024 15:55,0,21-10-2024,S1,3
21/10/2024 16:00,1,21-10-2024,S1,3
21/10/2024 14:00,1,21-10-2024,S2,3
21/10/2024 14:05,1,21-10-2024,S2,3
21/10/2024 14:10,1,21-10-2024,S2,3
21/10/2024 14:15,0,21-10-2024,S2,3
21/10/2024 14:20,1,21-10-2024,S2,3
21/10/2024 14:25,1,21-10-2024,S2,3
21/10/2024 14:30,1,21-10-2024,S2,3
21/10/2024 14:35,1,21-10-2024,S2,3
21/10/2024 14:40,1,21-10-2024,S2,3
21/10/2024 14:45,1,21-10-2024,S2,3
21/10/2024 14:50,1,21-10-2024,S2,3
21/10/2024 14:55,1,21-10-2024,S2,3
21/10/2024 15:00,1,21-10-2024,S2,3
21/10/2024 15:05,1,21-10-2024,S2,3
21/10/2024 15:10,0,21-10-2024,S2,3
21/10/2024 15:15,1,21-10-2024,S2,3
21/10/2024 15:20,1,21-10-2024,S2,3
21/10/2024 15:25,1,21-10-2024,S2,3
21/10/2024 15:30,1,21-10-2024,S2,3
21/10/2024 15:35,1,21-10-2024,S2,3
21/10/2024 15:40,1,21-10-2024,S2,3
21/10/2024 15:45,0,21-10-2024,S2,3
21/10/2024 15:50,0,21-10-2024,S2,3
21/10/2024 15:55,0,21-10-2024,S2,3
21/10/2024 16:00,1,21-10-2024,S2,3
21/10/2024 14:00,1,21-10-2024,S3,3
21/10/2024 14:05,1,21-10-2024,S3,3
21/10/2024 14:10,1,21-10-2024,S3,3
21/10/2024 14:15,1,21-10-2024,S3,3
21/10/2024 14:20,1,21-10-2024,S3,3
21/10/2024 14:25,0,21-10-2024,S3,3
21/10/2024 14:30,0,21-10-2024,S3,3
21/10/2024 14:35,1,21-10-2024,S3,3
21/10/2024 14:40,1,21-10-2024,S3,3
21/10/2024 14:45,1,21-10-2024,S3,3
21/10/2024 14:50,1,21-10-2024,S3,3
21/10/2024 14:55,1,21-10-2024,S3,3
21/10/2024 15:00,1,21-10-2024,S3,3
21/10/2024 15:05,0,21-10-2024,S3,3
21/10/2024 15:10,1,21-10-2024,S3,3
21/10/2024 15:15,1,21-10-2024,S3,3
21/10/2024 15:20,0,21-10-2024,S3,3
21/10/2024 15:25,1,21-10-2024,S3,3
21/10/2024 15:30,1,21-10-2024,S3,3
21/10/2024 15:35,0,21-10-2024,S3,3
21/10/2024 15:40,1,21-10-2024,S3,3
21/10/2024 15:45,1,21-10-2024,S3,3
21/10/2024 15:50,1,21-10-2024,S3,3
21/10/2024 15:55,0,21-10-2024,S3,3
21/10/2024 16:00,1,21-10-2024,S3,3
21/10/2024 14:00,1,21-10-2024,S4,3
21/10/2024 14:05,1,21-10-2024,S4,3
21/10/2024 14:10,1,21-10-2024,S4,3
21/10/2024 14:15,1,21-10-2024,S4,3
21/10/2024 14:20,1,21-10-2024,S4,3
21/10/2024 14:25,1,21-10-2024,S4,3
21/10/2024 14:30,0,21-10-2024,S4,3
21/10/2024 14:35,1,21-10-2024,S4,3
21/10/2024 14:40,0,21-10-2024,S4,3
21/10/2024 14:45,1,21-10-2024,S4,3
21/10/2024 14:50,1,21-10-2024,S4,3
21/10/2024 14:55,1,21-10-2024,S4,3
21/10/2024 15:00,1,21-10-2024,S4,3
21/10/2024 15:05,1,21-10-2024,S4,3
21/10/2024 15:10,1,21-10-2024,S4,3
21/10/2024 15:15,1,21-10-2024,S4,3
21/10/2024 15:20,1,21-10-2024,S4,3
21/10/2024 15:25,0,21-10-2024,S4,3
21/10/2024 15:30,1,21-10-2024,S4,3
21/10/2024 15:35,1,21-10-2024,S4,3
21/10/2024 15:40,0,21-10-2024,S4,3
21/10/2024 15:45,0,21-10-2024,S4,3
21/10/2024 15:50,1,21-10-2024,S4,3
21/10/2024 15:55,1,21-10-2024,S4,3
21/10/2024 16:00,1,21-10-2024,S4,3
21/10/2024 14:00,1,21-10-2024,S5,3
21/10/2024 14:05,1,21-10-2024,S5,3
21/10/2024 14:10,1,21-10-2024,S5,3
21/10/2024 14:15,0,21-10-2024,S5,3
21/10/2024 14:20,1,21-10-2024,S5,3
21/10/2024 14:25,1,21-10-2024,S5,3
21/10/2024 14:30,0,21-10-2024,S5,3
21/10/2024 14:35,1,21-10-2024,S5,3
21/10/2024 14:40,0,21-10-2024,S5,3
21/10/2024 14:45,1,21-10-2024,S5,3
21/10/2024 14:50,1,21-10-2024,S5,3
21/10/2024 14:55,1,21-10-2024,S5,3
21/10/2024 15:00,1,21-10-2024,S5,3
21/10/2024 15:05,1,21-10-2024,S5,3
21/10/2024 15:10,1,21-10-2024,S5,3
21/10/2024 15:15,1,21-10-2024,S5,3
21/10/2024 15:20,1,21-10-2024,S5,3
21/10/2024 15:25,1,21-10-2024,S5,3
21/10/2024 15:30,1,21-10-2024,S5,3
21/10/2024 15:35,1,21-10-2024,S5,3
21/10/2024 15:40,1,21-10-2024,S5,3
21/10/2024 15:45,0,21-10-2024,S5,3
21/10/2024 15:50,1,21-10-2024,S5,3
21/10/2024 15:55,1,21-10-2024,S5,3
21/10/2024 16:00,1,21-10-2024,S5,3
21/10/2024 14:00,1,21-10-2024,S6,3
21/10/2024 14:05,1,21-10-2024,S6,3
21/10/2024 14:10,1,21-10-2024,S6,3
21/10/2024 14:15,0,21-10-2024,S6,3
21/10/2024 14:20,1,21-10-2024,S6,3
21/10/2024 14:25,1,21-10-2024,S6,3
21/10/2024 14:30,1,21-10-2024,S6,3
21/10/2024 14:35,0,21-10-2024,S6,3
21/10/2024 14:40,0,21-10-2024,S6,3
21/10/2024 14:45,1,21-10-2024,S6,3
21/10/2024 14:50,0,21-10-2024,S6,3
21/10/2024 14:55,1,21-10-2024,S6,3
21/10/2024 15:00,1,21-10-2024,S6,3
21/10/2024 15:05,1,21-10-2024,S6,3
21/10/2024 15:10,1,21-10-2024,S6,3
21/10/2024 15:15,0,21-10-2024,S6,3
21/10/2024 15:20,0,21-10-2024,S6,3
21/10/2024 15:25,1,21-10-2024,S6,3
21/10/2024 15:30,1,21-10-2024,S6,3
21/10/2024 15:35,1,21-10-2024,S6,3
21/10/2024 15:40,1,21-10-2024,S6,3
21/10/2024 15:45,0,21-10-2024,S6,3
21/10/2024 15:50,1,21-10-2024,S6,3
21/10/2024 15:55,1,21-10-2024,S6,3
21/10/2024 16:00,1,21-10-2024,S6,3
23/09/2024 14:00,0,23-09-2024,S1,3
23/09/2024 14:05,0,23-09-2024,S1,3
23/09/2024 14:10,0,23-09-2024,S1,3
23/09/2024 14:15,1,23-09-2024,S1,3
23/09/2024 14:20,1,23-09-2024,S1,3
23/09/2024 14:25,1,23-09-2024,S1,3
23/09/2024 14:30,1,23-09-2024,S1,3
23/09/2024 14:35,1,23-09-2024,S1,3
23/09/2024 14:40,1,23-09-2024,S1,3
23/09/2024 14:45,0,23-09-2024,S1,3
23/09/2024 14:50,0,23-09-2024,S1,3
23/09/2024 14:55,1,23-09-2024,S1,3
23/09/2024 15:00,1,23-09-2024,S1,3
23/09/2024 15:05,1,23-09-2024,S1,3
23/09/2024 15:10,1,23-09-2024,S1,3
23/09/2024 15:15,1,23-09-2024,S1,3
23/09/2024 15:20,1,23-09-2024,S1,3
23/09/2024 15:25,1,23-09-2024,S1,3
23/09/2024 15:30,1,23-09-2024,S1,3
23/09/2024 15:35,0,23-09-2024,S1,3
23/09/2024 15:40,1,23-09-2024,S1,3
23/09/2024 15:45,1,23-09-2024,S1,3
23/09/2024 15:50,1,23-09-2024,S1,3
23/09/2024 15:55,1,23-09-2024,S1,3
23/09/2024 16:00,1,23-09-2024,S1,3
23/09/2024 14:00,0,23-09-2024,S2,3
23/09/2024 14:05,0,23-09-2024,S2,3
23/09/2024 14:10,0,23-09-2024,S2,3
23/09/2024 14:15,0,23-09-2024,S2,3
23/09/2024 14:20,0,23-09-2024,S2,3
23/09/2024 14:25,1,23-09-2024,S2,3
23/09/2024 14:30,1,23-09-2024,S2,3
23/09/2024 14:35,1,23-09-2024,S2,3
23/09/2024 14:40,1,23-09-2024,S2,3
23/09/2024 14:45,1,23-09-2024,S2,3
23/09/2024 14:50,1,23-09-2024,S2,3
23/09/2024 14:55,1,23-09-2024,S2,3
23/09/2024 15:00,1,23-09-2024,S2,3
23/09/2024 15:05,1,23-09-2024,S2,3
23/09/2024 15:10,0,23-09-2024,S2,3
23/09/2024 15:15,0,23-09-2024,S2,3
23/09/2024 15:20,1,23-09-2024,S2,3
23/09/2024 15:25,0,23-09-2024,S2,3
23/09/2024 15:30,1,23-09-2024,S2,3
23/09/2024 15:35,1,23-09-2024,S2,3
23/09/2024 15:40,1,23-09-2024,S2,3
23/09/2024 15:45,1,23-09-2024,S2,3
23/09/2024 15:50,1,23-09-2024,S2,3
23/09/2024 15:55,1,23-09-2024,S2,3
23/09/2024 16:00,1,23-09-2024,S2,3
23/09/2024 14:00,1,23-09-2024,S3,3
23/09/2024 14:05,1,23-09-2024,S3,3
23/09/2024 14:10,1,23-09-2024,S3,3
23/09/2024 14:15,1,23-09-2024,S3,3
23/09/2024 14:20,1,23-09-2024,S3,3
23/09/2024 14:25,1,23-09-2024,S3,3
23/09/2024 14:30,1,23-09-2024,S3,3
23/09/2024 14:35,0,23-09-2024,S3,3
23/09/2024 14:40,1,23-09-2024,S3,3
23/09/2024 14:45,1,23-09-2024,S3,3
23/09/2024 14:50,1,23-09-2024,S3,3
23/09/2024 14:55,1,23-09-2024,S3,3
23/09/2024 15:00,1,23-09-2024,S3,3
23/09/2024 15:05,0,23-09-2024,S3,3
23/09/2024 15:10,0,23-09-2024,S3,3
23/09/2024 15:15,1,23-09-2024,S3,3
23/09/2024 15:20,1,23-09-2024,S3,3
23/09/2024 15:25,1,23-09-2024,S3,3
23/09/2024 15:30,1,23-09-2024,S3,3
23/09/2024 15:35,1,23-09-2024,S3,3
23/09/2024 15:40,1,23-09-2024,S3,3
23/09/2024 15:45,1,23-09-2024,S3,3
23/09/2024 15:50,1,23-09-2024,S3,3
23/09/2024 15:55,1,23-09-2024,S3,3
23/09/2024 16:00,1,23-09-2024,S3,3
23/09/2024 14:00,1,23-09-2024,S4,3
23/09/2024 14:05,1,23-09-2024,S4,3
23/09/2024 14:10,1,23-09-2024,S4,3
23/09/2024 14:15,0,23-09-2024,S4,3
23/09/2024 14:20,0,23-09-2024,S4,3
23/09/2024 14:25,1,23-09-2024,S4,3
23/09/2024 14:30,1,23-09-2024,S4,3
23/09/2024 14:35,1,23-09-2024,S4,3
23/09/2024 14:40,1,23-09-2024,S4,3
23/09/2024 14:45,1,23-09-2024,S4,3
23/09/2024 14:50,1,23-09-2024,S4,3
23/09/2024 14:55,1,23-09-2024,S4,3
23/09/2024 15:00,1,23-09-2024,S4,3
23/09/2024 15:05,1,23-09-2024,S4,3
23/09/2024 15:10,1,23-09-2024,S4,3
23/09/2024 15:15,0,23-09-2024,S4,3
23/09/2024 15:20,1,23-09-2024,S4,3
23/09/2024 15:25,1,23-09-2024,S4,3
23/09/2024 15:30,0,23-09-2024,S4,3
23/09/2024 15:35,0,23-09-2024,S4,3
23/09/2024 15:40,1,23-09-2024,S4,3
23/09/2024 15:45,1,23-09-2024,S4,3
23/09/2024 15:50,1,23-09-2024,S4,3
23/09/2024 15:55,1,23-09-2024,S4,3
23/09/2024 16:00,1,23-09-2024,S4,3
23/09/2024 14:00,0,23-09-2024,S5,3
23/09/2024 14:05,0,23-09-2024,S5,3
23/09/2024 14:10,1,23-09-2024,S5,3
23/09/2024 14:15,1,23-09-2024,S5,3
23/09/2024 14:20,1,23-09-2024,S5,3
23/09/2024 14:25,1,23-09-2024,S5,3
23/09/2024 14:30,1,23-09-2024,S5,3
23/09/2024 14:35,0,23-09-2024,S5,3
23/09/2024 14:40,0,23-09-2024,S5,3
23/09/2024 14:45,0,23-09-2024,S5,3
23/09/2024 14:50,1,23-09-2024,S5,3
23/09/2024 14:55,1,23-09-2024,S5,3
23/09/2024 15:00,1,23-09-2024,S5,3
23/09/2024 15:05,1,23-09-2024,S5,3
23/09/2024 15:10,1,23-09-2024,S5,3
23/09/2024 15:15,0,23-09-2024,S5,3
23/09/2024 15:20,1,23-09-2024,S5,3
23/09/2024 15:25,1,23-09-2024,S5,3
23/09/2024 15:30,1,23-09-2024,S5,3
23/09/2024 15:35,1,23-09-2024,S5,3
23/09/2024 15:40,1,23-09-2024,S5,3
23/09/2024 15:45,1,23-09-2024,S5,3
23/09/2024 15:50,1,23-09-2024,S5,3
23/09/2024 15:55,1,23-09-2024,S5,3
23/09/2024 16:00,1,23-09-2024,S5,3
23/09/2024 14:00,1,23-09-2024,S6,3
23/09/2024 14:05,1,23-09-2024,S6,3
23/09/2024 14:10,0,23-09-2024,S6,3
23/09/2024 14:15,1,23-09-2024,S6,3
23/09/2024 14:20,1,23-09-2024,S6,3
23/09/2024 14:25,1,23-09-2024,S6,3
23/09/2024 14:30,1,23-09-2024,S6,3
23/09/2024 14:35,1,23-09-2024,S6,3
23/09/2024 14:40,1,23-09-2024,S6,3
23/09/2024 14:45,1,23-09-2024,S6,3
23/09/2024 14:50,0,23-09-2024,S6,3
23/09/2024 14:55,0,23-09-2024,S6,3
23/09/2024 15:00,1,23-09-2024,S6,3
23/09/2024 15:05,1,23-09-2024,S6,3
23/09/2024 15:10,1,23-09-2024,S6,3
23/09/2024 15:15,1,23-09-2024,S6,3
23/09/2024 15:20,1,23-09-2024,S6,3
23/09/2024 15:25,1,23-09-2024,S6,3
23/09/2024 15:30,1,23-09-2024,S6,3
23/09/2024 15:35,1,23-09-2024,S6,3
23/09/2024 15:40,1,23-09-2024,S6,3
23/09/2024 15:45,1,23-09-2024,S6,3
23/09/2024 15:50,1,23-09-2024,S6,3
23/09/2024 15:55,1,23-09-2024,S6,3
23/09/2024 16:00,1,23-09-2024,S6,3
25/11/2024 14:00,0,25-11-2024,S1,3
25/11/2024 14:05,0,25-11-2024,S1,3
25/11/2024 14:10,0,25-11-2024,S1,3
25/11/2024 14:15,1,25-11-2024,S1,3
25/11/2024 14:20,1,25-11-2024,S1,3
25/11/2024 14:25,1,25-11-2024,S1,3
25/11/2024 14:30,1,25-11-2024,S1,3
25/11/2024 14:35,1,25-11-2024,S1,3
25/11/2024 14:40,1,25-11-2024,S1,3
25/11/2024 14:45,1,25-11-2024,S1,3
25/11/2024 14:50,1,25-11-2024,S1,3
25/11/2024 14:55,1,25-11-2024,S1,3
25/11/2024 15:00,0,25-11-2024,S1,3
25/11/2024 15:05,1,25-11-2024,S1,3
25/11/2024 15:10,1,25-11-2024,S1,3
25/11/2024 15:15,1,25-11-2024,S1,3
25/11/2024 15:20,1,25-11-2024,S1,3
25/11/2024 15:25,0,25-11-2024,S1,3
25/11/2024 15:30,1,25-11-2024,S1,3
25/11/2024 15:35,1,25-11-2024,S1,3
25/11/2024 15:40,1,25-11-2024,S1,3
25/11/2024 15:45,1,25-11-2024,S1,3
25/11/2024 15:50,1,25-11-2024,S1,3
25/11/2024 15:55,1,25-11-2024,S1,3
25/11/2024 16:00,1,25-11-2024,S1,3
25/11/2024 14:00,0,25-11-2024,S2,3
25/11/2024 14:05,0,25-11-2024,S2,3
25/11/2024 14:10,1,25-11-2024,S2,3
25/11/2024 14:15,1,25-11-2024,S2,3
25/11/2024 14:20,1,25-11-2024,S2,3
25/11/2024 14:25,1,25-11-2024,S2,3
25/11/2024 14:30,1,25-11-2024,S2,3
25/11/2024 14:35,1,25-11-2024,S2,3
25/11/2024 14:40,1,25-11-2024,S2,3
25/11/2024 14:45,0,25-11-2024,S2,3
25/11/2024 14:50,1,25-11-2024,S2,3
25/11/2024 14:55,1,25-11-2024,S2,3
25/11/2024 15:00,1,25-11-2024,S2,3
25/11/2024 15:05,1,25-11-2024,S2,3
25/11/2024 15:10,0,25-11-2024,S2,3
25/11/2024 15:15,0,25-11-2024,S2,3
25/11/2024 15:20,1,25-11-2024,S2,3
25/11/2024 15:25,1,25-11-2024,S2,3
25/11/2024 15:30,1,25-11-2024,S2,3
25/11/2024 15:35,1,25-11-2024,S2,3
25/11/2024 15:40,0,25-11-2024,S2,3
25/11/2024 15:45,1,25-11-2024,S2,3
25/11/2024 15:50,1,25-11-2024,S2,3
25/11/2024 15:55,1,25-11-2024,S2,3
25/11/2024 16:00,1,25-11-2024,S2,3
25/11/2024 14:00,1,25-11-2024,S3,3
25/11/2024 14:05,1,25-11-2024,S3,3
25/11/2024 14:10,1,25-11-2024,S3,3
25/11/2024 14:15,1,25-11-2024,S3,3
25/11/2024 14:20,1,25-11-2024,S3,3
25/11/2024 14:25,1,25-11-2024,S3,3
25/11/2024 14:30,1,25-11-2024,S3,3
25/11/2024 14:35,0,25-11-2024,S3,3
25/11/2024 14:40,0,25-11-2024,S3,3
25/11/2024 14:45,1,25-11-2024,S3,3
25/11/2024 14:50,1,25-11-2024,S3,3
25/11/2024 14:55,1,25-11-2024,S3,3
25/11/2024 15:00,0,25-11-2024,S3,3
25/11/2024 15:05,1,25-11-2024,S3,3
25/11/2024 15:10,1,25-11-2024,S3,3
25/11/2024 15:15,0,25-11-2024,S3,3
25/11/2024 15:20,1,25-11-2024,S3,3
25/11/2024 15:25,1,25-11-2024,S3,3
25/11/2024 15:30,1,25-11-2024,S3,3
25/11/2024 15:35,1,25-11-2024,S3,3
25/11/2024 15:40,1,25-11-2024,S3,3
25/11/2024 15:45,1,25-11-2024,S3,3
25/11/2024 15:50,1,25-11-2024,S3,3
