Time,sensor_mo.mean
18/11/2024 11:00,1
18/11/2024 11:05,1
18/11/2024 11:10,1
18/11/2024 11:15,1
18/11/2024 11:20,0
18/11/2024 11:25,1
18/11/2024 11:30,1
18/11/2024 11:35,1
18/11/2024 11:40,1
18/11/2024 11:45,1
18/11/2024 11:50,1
18/11/2024 11:55,1
18/11/2024 12:00,1
18/11/2024 12:05,1
18/11/2024 12:10,1
18/11/2024 12:15,1
18/11/2024 12:20,0
18/11/2024 12:25,0
18/11/2024 12:30,0
18/11/2024 12:35,0
18/11/2024 12:40,0
18/11/2024 12:45,0
18/11/2024 12:50,0
18/11/2024 12:55,0
18/11/2024 13:00,0
