Time,sensor_mo.mean
04/11/2024 14:00,0
04/11/2024 14:05,1
04/11/2024 14:10,1
04/11/2024 14:15,1
04/11/2024 14:20,1
04/11/2024 14:25,1
04/11/2024 14:30,1
04/11/2024 14:35,0
04/11/2024 14:40,0
04/11/2024 14:45,1
04/11/2024 14:50,1
04/11/2024 14:55,1
04/11/2024 15:00,1
04/11/2024 15:05,0
04/11/2024 15:10,1
04/11/2024 15:15,1
04/11/2024 15:20,1
04/11/2024 15:25,0
04/11/2024 15:30,1
04/11/2024 15:35,0
04/11/2024 15:40,1
04/11/2024 15:45,1
04/11/2024 15:50,1
04/11/2024 15:55,1
04/11/2024 16:00,1
