Time,sensor_mo.mean
23/09/2024 14:00,0
23/09/2024 14:05,0
23/09/2024 14:10,0
23/09/2024 14:15,0
23/09/2024 14:20,0
23/09/2024 14:25,1
23/09/2024 14:30,1
23/09/2024 14:35,1
23/09/2024 14:40,1
23/09/2024 14:45,1
23/09/2024 14:50,1
23/09/2024 14:55,1
23/09/2024 15:00,1
23/09/2024 15:05,1
23/09/2024 15:10,0
23/09/2024 15:15,0
23/09/2024 15:20,1
23/09/2024 15:25,0
23/09/2024 15:30,1
23/09/2024 15:35,1
23/09/2024 15:40,1
23/09/2024 15:45,1
23/09/2024 15:50,1
23/09/2024 15:55,1
23/09/2024 16:00,1
