Time,sensor_mo.mean
18/11/2024 14:00,0
18/11/2024 14:05,0
18/11/2024 14:10,0
18/11/2024 14:15,0
18/11/2024 14:20,0
18/11/2024 14:25,1
18/11/2024 14:30,1
18/11/2024 14:35,1
18/11/2024 14:40,1
18/11/2024 14:45,1
18/11/2024 14:50,0
18/11/2024 14:55,1
18/11/2024 15:00,0
18/11/2024 15:05,0
18/11/2024 15:10,1
18/11/2024 15:15,1
18/11/2024 15:20,0
18/11/2024 15:25,1
18/11/2024 15:30,0
18/11/2024 15:35,0
18/11/2024 15:40,1
18/11/2024 15:45,1
18/11/2024 15:50,1
18/11/2024 15:55,1
18/11/2024 16:00,1
