Time,sensor_mo.mean
25/11/2024 11:00,0
25/11/2024 11:05,0
25/11/2024 11:10,0
25/11/2024 11:15,0
25/11/2024 11:20,0
25/11/2024 11:25,1
25/11/2024 11:30,1
25/11/2024 11:35,1
25/11/2024 11:40,1
25/11/2024 11:45,1
25/11/2024 11:50,1
25/11/2024 11:55,1
25/11/2024 12:00,1
25/11/2024 12:05,1
25/11/2024 12:10,1
25/11/2024 12:15,1
25/11/2024 12:20,1
25/11/2024 12:25,0
25/11/2024 12:30,1
25/11/2024 12:35,1
25/11/2024 12:40,1
25/11/2024 12:45,1
25/11/2024 12:50,1
25/11/2024 12:55,1
25/11/2024 13:00,1
